,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
3879,"['BEECHTREE', 'METRO']","['SANASAFINAZ', 'NIKE', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
3880,"['SANASAFINAZ', 'BEECHTREE']","['NIKE', 'METRO', 'Junaid Jamshad']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
3881,"['BEECHTREE', 'Junaid Jamshad']","['SANASAFINAZ', 'NIKE', 'METRO']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
3882,"['NIKE', 'METRO']","['SANASAFINAZ', 'BEECHTREE', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
3883,"['SANASAFINAZ', 'NIKE']","['BEECHTREE', 'METRO', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
3884,"['SANASAFINAZ', 'METRO']","['BEECHTREE', 'NIKE', 'Junaid Jamshad']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
3885,"['SANASAFINAZ', 'Junaid Jamshad']","['METRO', 'BEECHTREE', 'NIKE']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
3886,"['SANASAFINAZ', 'OUTFITTER', 'BONANZA', ' BORJAN']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
3887,"['OUTFITTER', 'NDURE', 'BONANZA', ' BORJAN']",['SANASAFINAZ'],0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
3888,"['SANASAFINAZ', 'OUTFITTER', 'NDURE', 'BONANZA']",[' BORJAN'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
3889,"['SANASAFINAZ', 'OUTFITTER', 'NDURE', ' BORJAN']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
3890,"['SANASAFINAZ', 'NDURE', 'BONANZA', ' BORJAN']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
3891,"['OUTFITTER', 'BONANZA', ' BORJAN']","['SANASAFINAZ', 'NDURE']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
3892,"['SANASAFINAZ', 'OUTFITTER', 'BONANZA']","['NDURE', ' BORJAN']",0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
3893,"['OUTFITTER', 'NDURE', 'BONANZA']","['SANASAFINAZ', ' BORJAN']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
3894,"['SANASAFINAZ', 'OUTFITTER', ' BORJAN']","['NDURE', 'BONANZA']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
3895,"['SANASAFINAZ', 'OUTFITTER', 'NDURE']","['BONANZA', ' BORJAN']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
3896,"['SANASAFINAZ', 'BONANZA', ' BORJAN']","['OUTFITTER', 'NDURE']",0.011363636,0.125,0.011363636,1,8,0.009943182,inf
3897,"['NDURE', 'BONANZA', ' BORJAN']","['SANASAFINAZ', 'OUTFITTER']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
3898,"['SANASAFINAZ', 'NDURE', 'BONANZA']","['OUTFITTER', ' BORJAN']",0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
3899,"['SANASAFINAZ', 'NDURE', ' BORJAN']","['OUTFITTER', 'BONANZA']",0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
3900,"['SANASAFINAZ', 'OUTFITTER']","['NDURE', 'BONANZA', ' BORJAN']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
3901,"['SANASAFINAZ', 'BONANZA']","['OUTFITTER', 'NDURE', ' BORJAN']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
3902,"['SANASAFINAZ', ' BORJAN']","['OUTFITTER', 'NDURE', 'BONANZA']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
3903,"['SANASAFINAZ', 'NDURE']","['OUTFITTER', 'BONANZA', ' BORJAN']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
3904,"['SANASAFINAZ', 'GULAHMED', 'BONANZA', 'KHAADI']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
3905,"['SANASAFINAZ', 'BONANZA', 'Junaid Jamshad', 'KHAADI']",['GULAHMED'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
3906,"['SANASAFINAZ', 'BONANZA', 'Junaid Jamshad', 'GULAHMED']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
3907,"['SANASAFINAZ', 'GULAHMED', 'Junaid Jamshad', 'KHAADI']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
3908,"['GULAHMED', 'BONANZA', 'Junaid Jamshad', 'KHAADI']",['SANASAFINAZ'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
3909,"['SANASAFINAZ', 'BONANZA', 'KHAADI']","['Junaid Jamshad', 'GULAHMED']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
3910,"['SANASAFINAZ', 'BONANZA', 'GULAHMED']","['Junaid Jamshad', 'KHAADI']",0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
3911,"['SANASAFINAZ', 'BONANZA', 'Junaid Jamshad']","['GULAHMED', 'KHAADI']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
3912,"['SANASAFINAZ', 'GULAHMED', 'KHAADI']","['BONANZA', 'Junaid Jamshad']",0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
3913,"['SANASAFINAZ', 'Junaid Jamshad', 'KHAADI']","['BONANZA', 'GULAHMED']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
3914,"['SANASAFINAZ', 'Junaid Jamshad', 'GULAHMED']","['BONANZA', 'KHAADI']",0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
3915,"['BONANZA', 'Junaid Jamshad', 'GULAHMED']","['SANASAFINAZ', 'KHAADI']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
3916,"['GULAHMED', 'Junaid Jamshad', 'KHAADI']","['SANASAFINAZ', 'BONANZA']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
3917,"['SANASAFINAZ', 'GULAHMED']","['BONANZA', 'Junaid Jamshad', 'KHAADI']",0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
3918,"['SANASAFINAZ', 'Junaid Jamshad']","['GULAHMED', 'BONANZA', 'KHAADI']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
3919,"['GULAHMED', 'OUTFITTER', 'BONANZA', 'KHAADI']",['WARDA'],0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
3920,"['OUTFITTER', 'WARDA', 'BONANZA', 'KHAADI']",['GULAHMED'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
3921,"['OUTFITTER', 'WARDA', 'BONANZA', 'GULAHMED']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
3922,"['GULAHMED', 'OUTFITTER', 'WARDA', 'KHAADI']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
3923,"['GULAHMED', 'WARDA', 'BONANZA', 'KHAADI']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
3924,"['OUTFITTER', 'BONANZA', 'KHAADI']","['WARDA', 'GULAHMED']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
3925,"['OUTFITTER', 'BONANZA', 'GULAHMED']","['WARDA', 'KHAADI']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
3926,"['OUTFITTER', 'WARDA', 'BONANZA']","['GULAHMED', 'KHAADI']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
3927,"['OUTFITTER', 'WARDA', 'KHAADI']","['BONANZA', 'GULAHMED']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
3928,"['OUTFITTER', 'WARDA', 'GULAHMED']","['BONANZA', 'KHAADI']",0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
3929,"['WARDA', 'BONANZA', 'KHAADI']","['OUTFITTER', 'GULAHMED']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
3930,"['WARDA', 'BONANZA', 'GULAHMED']","['OUTFITTER', 'KHAADI']",0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
3931,"['GULAHMED', 'WARDA', 'KHAADI']","['OUTFITTER', 'BONANZA']",0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
3932,"['OUTFITTER', 'WARDA']","['GULAHMED', 'BONANZA', 'KHAADI']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
3933,"['WARDA', 'BONANZA']","['GULAHMED', 'OUTFITTER', 'KHAADI']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
3934,"['WARDA', 'GULAHMED']","['OUTFITTER', 'BONANZA', 'KHAADI']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
3935,"['OUTFITTER', 'BONANZA', 'Junaid Jamshad', 'KHAADI']",['HUSHPUPPIES'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
3936,"['OUTFITTER', 'HUSHPUPPIES', 'BONANZA', 'KHAADI']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
3937,"['OUTFITTER', 'HUSHPUPPIES', 'BONANZA', 'Junaid Jamshad']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
3938,"['OUTFITTER', 'HUSHPUPPIES', 'Junaid Jamshad', 'KHAADI']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
3939,"['HUSHPUPPIES', 'BONANZA', 'Junaid Jamshad', 'KHAADI']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
3940,"['OUTFITTER', 'BONANZA', 'KHAADI']","['HUSHPUPPIES', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
3941,"['OUTFITTER', 'HUSHPUPPIES', 'BONANZA']","['Junaid Jamshad', 'KHAADI']",0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
3942,"['OUTFITTER', 'HUSHPUPPIES', 'KHAADI']","['BONANZA', 'Junaid Jamshad']",0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
3943,"['HUSHPUPPIES', 'BONANZA', 'KHAADI']","['OUTFITTER', 'Junaid Jamshad']",0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
3944,"['HUSHPUPPIES', 'BONANZA', 'Junaid Jamshad']","['OUTFITTER', 'KHAADI']",0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
3945,"['HUSHPUPPIES', 'Junaid Jamshad', 'KHAADI']","['OUTFITTER', 'BONANZA']",0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
3946,"['HUSHPUPPIES', 'KHAADI']","['OUTFITTER', 'BONANZA', 'Junaid Jamshad']",0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
3947,"['CHENONE', 'NIKE', 'NDURE', 'BONANZA']",['HUSHPUPPIES'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
3948,"['NIKE', 'HUSHPUPPIES', 'NDURE', 'BONANZA']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
3949,"['CHENONE', 'NIKE', 'HUSHPUPPIES', 'NDURE']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
3950,"['CHENONE', 'HUSHPUPPIES', 'NDURE', 'BONANZA']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
3951,"['CHENONE', 'NIKE', 'HUSHPUPPIES', 'BONANZA']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
3952,"['NIKE', 'NDURE', 'BONANZA']","['CHENONE', 'HUSHPUPPIES']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
3953,"['CHENONE', 'NIKE', 'NDURE']","['HUSHPUPPIES', 'BONANZA']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
3954,"['NIKE', 'HUSHPUPPIES', 'NDURE']","['CHENONE', 'BONANZA']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
3955,"['CHENONE', 'NDURE', 'BONANZA']","['NIKE', 'HUSHPUPPIES']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
3956,"['HUSHPUPPIES', 'NDURE', 'BONANZA']","['CHENONE', 'NIKE']",0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
3957,"['CHENONE', 'HUSHPUPPIES', 'NDURE']","['NIKE', 'BONANZA']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
3958,"['NIKE', 'HUSHPUPPIES', 'BONANZA']","['CHENONE', 'NDURE']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
3959,"['CHENONE', 'NIKE', 'HUSHPUPPIES']","['NDURE', 'BONANZA']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
3960,"['CHENONE', 'HUSHPUPPIES', 'BONANZA']","['NIKE', 'NDURE']",0.011363636,0.125,0.011363636,1,8,0.009943182,inf
3961,"['CHENONE', 'HUSHPUPPIES']","['NIKE', 'NDURE', 'BONANZA']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
3962,"['OUTFITTER', 'BONANZA', 'KHAADI', 'Junaid Jamshad']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
3963,"['CHENONE', 'OUTFITTER', 'BONANZA', 'KHAADI']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
3964,"['CHENONE', 'OUTFITTER', 'KHAADI', 'Junaid Jamshad']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
3965,"['CHENONE', 'KHAADI', 'BONANZA', 'Junaid Jamshad']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
3966,"['OUTFITTER', 'BONANZA', 'KHAADI']","['CHENONE', 'Junaid Jamshad']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
3967,"['OUTFITTER', 'KHAADI', 'Junaid Jamshad']","['CHENONE', 'BONANZA']",0.011363636,0.125,0.011363636,1,8,0.009943182,inf
3968,"['CHENONE', 'OUTFITTER', 'KHAADI']","['BONANZA', 'Junaid Jamshad']",0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
3969,"['KHAADI', 'BONANZA', 'Junaid Jamshad']","['CHENONE', 'OUTFITTER']",0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
3970,"['CHENONE', 'KHAADI', 'Junaid Jamshad']","['OUTFITTER', 'BONANZA']",0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
3971,"['OUTFITTER', 'KHAADI']","['CHENONE', 'BONANZA', 'Junaid Jamshad']",0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
3972,"['KHAADI', 'Junaid Jamshad']","['CHENONE', 'OUTFITTER', 'BONANZA']",0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
3973,"['CHENONE', 'NIKE', 'BONANZA', 'Junaid Jamshad']",['NDURE'],0.022727273,0.25,0.011363636,0.5,2,0.005681818,1.5
3974,"['NIKE', 'NDURE', 'BONANZA', 'Junaid Jamshad']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
3975,"['CHENONE', 'NIKE', 'NDURE', 'BONANZA']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
3976,"['CHENONE', 'NIKE', 'NDURE', 'Junaid Jamshad']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
3977,"['CHENONE', 'NDURE', 'BONANZA', 'Junaid Jamshad']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
3978,"['NIKE', 'NDURE', 'BONANZA']","['CHENONE', 'Junaid Jamshad']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
3979,"['CHENONE', 'NIKE', 'Junaid Jamshad']","['NDURE', 'BONANZA']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
3980,"['CHENONE', 'NIKE', 'NDURE']","['BONANZA', 'Junaid Jamshad']",0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
3981,"['NDURE', 'BONANZA', 'Junaid Jamshad']","['CHENONE', 'NIKE']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
3982,"['CHENONE', 'NDURE', 'BONANZA']","['NIKE', 'Junaid Jamshad']",0.022727273,0.181818182,0.011363636,0.5,2.75,0.007231405,1.636363636
3983,"['CHENONE', 'NDURE', 'Junaid Jamshad']","['NIKE', 'BONANZA']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
3984,"['OUTFITTER', 'BONANZA', 'NIKE', 'Junaid Jamshad']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
3985,"['CHENONE', 'OUTFITTER', 'BONANZA', 'NIKE']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
3986,"['CHENONE', 'OUTFITTER', 'NIKE', 'Junaid Jamshad']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
3987,"['CHENONE', 'NIKE', 'BONANZA', 'Junaid Jamshad']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
3988,"['OUTFITTER', 'BONANZA', 'NIKE']","['CHENONE', 'Junaid Jamshad']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
3989,"['CHENONE', 'OUTFITTER', 'NIKE']","['BONANZA', 'Junaid Jamshad']",0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
3990,"['CHENONE', 'NIKE', 'Junaid Jamshad']","['OUTFITTER', 'BONANZA']",0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
3991,"['NIKE', 'BONANZA', 'Junaid Jamshad', 'KHAADI']",['STYLO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
3992,"['STYLO', 'NIKE', 'BONANZA', 'KHAADI']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
3993,"['NIKE', 'BONANZA', 'Junaid Jamshad', 'STYLO']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
3994,"['NIKE', 'STYLO', 'Junaid Jamshad', 'KHAADI']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
3995,"['STYLO', 'BONANZA', 'Junaid Jamshad', 'KHAADI']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
3996,"['NIKE', 'BONANZA', 'KHAADI']","['STYLO', 'Junaid Jamshad']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
3997,"['NIKE', 'BONANZA', 'STYLO']","['Junaid Jamshad', 'KHAADI']",0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
3998,"['NIKE', 'STYLO', 'KHAADI']","['BONANZA', 'Junaid Jamshad']",0.011363636,0.102272727,0.011363636,1,9.777777778,0.010201446,inf
3999,"['NIKE', 'STYLO', 'Junaid Jamshad']","['BONANZA', 'KHAADI']",0.022727273,0.090909091,0.011363636,0.5,5.5,0.009297521,1.818181818
4000,"['STYLO', 'BONANZA', 'KHAADI']","['NIKE', 'Junaid Jamshad']",0.011363636,0.181818182,0.011363636,1,5.5,0.009297521,inf
4001,"['BONANZA', 'Junaid Jamshad', 'STYLO']","['NIKE', 'KHAADI']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
4002,"['STYLO', 'Junaid Jamshad', 'KHAADI']","['NIKE', 'BONANZA']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
4003,"['BONANZA', 'STYLO']","['NIKE', 'Junaid Jamshad', 'KHAADI']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
4004,"['OUTFITTER', 'BONANZA', 'Junaid Jamshad', 'STYLO']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
4005,"['CHENONE', 'OUTFITTER', 'BONANZA', 'STYLO']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
4006,"['CHENONE', 'OUTFITTER', 'STYLO', 'Junaid Jamshad']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
4007,"['CHENONE', 'BONANZA', 'Junaid Jamshad', 'STYLO']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
4008,"['OUTFITTER', 'BONANZA', 'STYLO']","['CHENONE', 'Junaid Jamshad']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
4009,"['CHENONE', 'OUTFITTER', 'STYLO']","['BONANZA', 'Junaid Jamshad']",0.011363636,0.102272727,0.011363636,1,9.777777778,0.010201446,inf
4010,"['BONANZA', 'Junaid Jamshad', 'STYLO']","['CHENONE', 'OUTFITTER']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
4011,"['CHENONE', 'BONANZA', 'STYLO']","['OUTFITTER', 'Junaid Jamshad']",0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
4012,"['CHENONE', 'STYLO', 'Junaid Jamshad']","['OUTFITTER', 'BONANZA']",0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
4013,"['BONANZA', 'STYLO']","['CHENONE', 'OUTFITTER', 'Junaid Jamshad']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
4014,"['CHENONE', 'STYLO']","['OUTFITTER', 'BONANZA', 'Junaid Jamshad']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
4015,"['SANASAFINAZ', 'KHAADI', 'BONANZA', 'LIMELIGHT']",['CHENONE'],0.022727273,0.193181818,0.022727273,1,5.176470588,0.018336777,inf
4016,"['SANASAFINAZ', 'CHENONE', 'KHAADI', 'BONANZA']",['LIMELIGHT'],0.022727273,0.125,0.022727273,1,8,0.019886364,inf
4017,"['SANASAFINAZ', 'CHENONE', 'KHAADI', 'LIMELIGHT']",['BONANZA'],0.022727273,0.261363636,0.022727273,1,3.826086957,0.01678719,inf
4018,"['SANASAFINAZ', 'CHENONE', 'BONANZA', 'LIMELIGHT']",['KHAADI'],0.022727273,0.090909091,0.022727273,1,11,0.020661157,inf
4019,"['CHENONE', 'KHAADI', 'BONANZA', 'LIMELIGHT']",['SANASAFINAZ'],0.022727273,0.079545455,0.022727273,1,12.57142857,0.020919421,inf
4020,"['SANASAFINAZ', 'KHAADI', 'BONANZA']","['CHENONE', 'LIMELIGHT']",0.022727273,0.056818182,0.022727273,1,17.6,0.02143595,inf
4021,"['SANASAFINAZ', 'KHAADI', 'LIMELIGHT']","['CHENONE', 'BONANZA']",0.022727273,0.125,0.022727273,1,8,0.019886364,inf
4022,"['SANASAFINAZ', 'CHENONE', 'KHAADI']","['BONANZA', 'LIMELIGHT']",0.022727273,0.045454545,0.022727273,1,22,0.021694215,inf
4023,"['SANASAFINAZ', 'BONANZA', 'LIMELIGHT']","['CHENONE', 'KHAADI']",0.022727273,0.090909091,0.022727273,1,11,0.020661157,inf
4024,"['SANASAFINAZ', 'CHENONE', 'BONANZA']","['KHAADI', 'LIMELIGHT']",0.022727273,0.045454545,0.022727273,1,22,0.021694215,inf
4025,"['SANASAFINAZ', 'CHENONE', 'LIMELIGHT']","['KHAADI', 'BONANZA']",0.022727273,0.034090909,0.022727273,1,29.33333333,0.021952479,inf
4026,"['KHAADI', 'BONANZA', 'LIMELIGHT']","['SANASAFINAZ', 'CHENONE']",0.022727273,0.022727273,0.022727273,1,44,0.022210744,inf
4027,"['CHENONE', 'KHAADI', 'BONANZA']","['SANASAFINAZ', 'LIMELIGHT']",0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
4028,"['CHENONE', 'KHAADI', 'LIMELIGHT']","['SANASAFINAZ', 'BONANZA']",0.045454545,0.034090909,0.022727273,0.5,14.66666667,0.021177686,1.931818182
4029,"['CHENONE', 'BONANZA', 'LIMELIGHT']","['SANASAFINAZ', 'KHAADI']",0.034090909,0.022727273,0.022727273,0.666666667,29.33333333,0.021952479,2.931818182
4030,"['SANASAFINAZ', 'KHAADI']","['CHENONE', 'BONANZA', 'LIMELIGHT']",0.022727273,0.034090909,0.022727273,1,29.33333333,0.021952479,inf
4031,"['SANASAFINAZ', 'BONANZA']","['CHENONE', 'KHAADI', 'LIMELIGHT']",0.034090909,0.045454545,0.022727273,0.666666667,14.66666667,0.021177686,2.863636364
4032,"['SANASAFINAZ', 'LIMELIGHT']","['CHENONE', 'KHAADI', 'BONANZA']",0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
4033,"['SANASAFINAZ', 'CHENONE']","['KHAADI', 'BONANZA', 'LIMELIGHT']",0.022727273,0.022727273,0.022727273,1,44,0.022210744,inf
4034,"['KHAADI', 'BONANZA']","['SANASAFINAZ', 'CHENONE', 'LIMELIGHT']",0.034090909,0.022727273,0.022727273,0.666666667,29.33333333,0.021952479,2.931818182
4035,"['KHAADI', 'LIMELIGHT']","['SANASAFINAZ', 'CHENONE', 'BONANZA']",0.045454545,0.022727273,0.022727273,0.5,22,0.021694215,1.954545455
4036,"['BONANZA', 'LIMELIGHT']","['SANASAFINAZ', 'CHENONE', 'KHAADI']",0.045454545,0.022727273,0.022727273,0.5,22,0.021694215,1.954545455
4037,"['CHENONE', 'OUTFITTER', ' BORJAN', 'GULAHMED']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
4038,"['OUTFITTER', 'NDURE', ' BORJAN', 'GULAHMED']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
4039,"['CHENONE', 'OUTFITTER', 'NDURE', ' BORJAN']",['GULAHMED'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
4040,"['CHENONE', 'OUTFITTER', 'NDURE', 'GULAHMED']",[' BORJAN'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
4041,"['CHENONE', 'NDURE', ' BORJAN', 'GULAHMED']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
4042,"['OUTFITTER', ' BORJAN', 'GULAHMED']","['CHENONE', 'NDURE']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
4043,"['CHENONE', 'OUTFITTER', ' BORJAN']","['NDURE', 'GULAHMED']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
